"datetime","season","rentMonth","rentHour","rentWeekday","temperature","humidity","rainfall","rentCount"
"2014-05-06 04:00:00",1,5,4,"Tues",8.2,82,0,1
"2014-05-06 05:00:00",1,5,5,"Tues",7.2,88,0,1
"2014-05-06 06:00:00",1,5,6,"Tues",6.8,89,0,1
"2014-05-06 07:00:00",1,5,7,"Tues",8,83,0,2
"2014-05-06 08:00:00",1,5,8,"Tues",10.5,65,0,1
"2014-05-06 09:00:00",1,5,9,"Tues",12.9,52,0,1
"2014-05-06 10:00:00",1,5,10,"Tues",14.9,36,0,1
"2014-05-06 11:00:00",1,5,11,"Tues",15.7,29,0,4
"2014-05-06 12:00:00",1,5,12,"Tues",17.3,29,0,4
"2014-05-06 13:00:00",1,5,13,"Tues",18.2,29,0,4
"2014-05-06 14:00:00",1,5,14,"Tues",19.2,27,0,5
"2014-05-06 15:00:00",1,5,15,"Tues",19.3,32,0,4
"2014-05-06 16:00:00",1,5,16,"Tues",19.2,30,0,4
"2014-05-06 17:00:00",1,5,17,"Tues",19,29,0,4
"2014-05-06 18:00:00",1,5,18,"Tues",18.6,30,0,5
"2014-05-06 19:00:00",1,5,19,"Tues",16.6,38,0,5
"2014-05-06 20:00:00",1,5,20,"Tues",15.1,29,0,4
"2014-05-06 21:00:00",1,5,21,"Tues",14.3,33,0,4
"2014-05-06 22:00:00",1,5,22,"Tues",13,36,0,4
"2014-05-06 23:00:00",1,5,23,"Tues",11.9,44,0,4
"2014-05-07 00:00:00",1,5,0,"Wed",11.6,50,0,1
"2014-05-07 01:00:00",1,5,1,"Wed",10.7,54,0,1
"2014-05-07 02:00:00",1,5,2,"Wed",10.2,55,0,1
"2014-05-07 03:00:00",1,5,3,"Wed",8.5,65,0,1
"2014-05-07 04:00:00",1,5,4,"Wed",7.6,74,0,1
"2014-05-07 05:00:00",1,5,5,"Wed",6.6,77,0,1
"2014-05-07 06:00:00",1,5,6,"Wed",6.2,80,0,1
"2014-05-07 07:00:00",1,5,7,"Wed",7.6,78,0,1
"2014-05-07 08:00:00",1,5,8,"Wed",10.3,65,0,1
"2014-05-07 09:00:00",1,5,9,"Wed",14.3,48,0,1
"2014-05-07 10:00:00",1,5,10,"Wed",18.3,31,0,4
"2014-05-07 11:00:00",1,5,11,"Wed",19.8,29,0,4
"2014-05-07 12:00:00",1,5,12,"Wed",21.7,26,0,4
"2014-05-07 13:00:00",1,5,13,"Wed",22.5,25,0,4
"2014-05-07 14:00:00",1,5,14,"Wed",23.4,22,0,4
"2014-05-07 15:00:00",1,5,15,"Wed",23.9,24,0,4
"2014-05-07 16:00:00",1,5,16,"Wed",23.8,26,0,9
"2014-05-07 17:00:00",1,5,17,"Wed",23.2,33,0,4
"2014-05-07 18:00:00",1,5,18,"Wed",21.6,33,0,4
"2014-05-07 19:00:00",1,5,19,"Wed",20,37,0,6
"2014-05-07 20:00:00",1,5,20,"Wed",18.6,37,0,5
"2014-05-07 21:00:00",1,5,21,"Wed",17.9,46,0,4
"2014-05-07 22:00:00",1,5,22,"Wed",17.1,53,0,5
"2014-05-07 23:00:00",1,5,23,"Wed",16.9,51,0,1
"2014-05-08 00:00:00",1,5,0,"Thurs",15.3,66,0.2,1
"2014-05-08 01:00:00",1,5,1,"Thurs",15,76,0,1
"2014-05-08 02:00:00",1,5,2,"Thurs",15,78,0,1
"2014-05-08 03:00:00",1,5,3,"Thurs",15,78,0,1
